"target","source","weight","mor"
"Lhpp","Trail",1.54516531592742,1
"Lim2","Trail",1.12315143576669,1
"Lrit1","Trail",0.651199090665483,1
"Lrp2","Trail",0.776008424246528,1
"Lrrc31","Trail",1.04785922570062,1
"Lrrfip2","Trail",0.890994713407958,-1
"Lsm12","Trail",1.97877031562439,-1
"Luc7l","Trail",1.15740445003563,-1
"Lypd4","Trail",0.750122143774409,1
"Map4k2","Trail",1.06839609675716,1
"Map7","Trail",1.39830450872659,1
"Mapk7","Trail",1.04346984202382,1
"Mapkbp1","Trail",0.871474578563719,1
"Matn4","Trail",0.781785948624826,-1
"Matr3","Trail",1.66413252860691,-1
"Mccc2","Trail",1.57682661358767,-1
"Med12l","Trail",1.35540999047957,1
"Med18","Trail",1.83897964421725,-1
"Mettl21c","Trail",0.931875204831558,1
"Mfn2","Trail",1.1113762052307,-1
"Mink1","Trail",0.81886705741768,1
"Misp","Trail",1.31052598385622,1
"Mmp20","Trail",0.706023261315457,1
"Mpg","Trail",1.32833439943727,1
"Mpp3","Trail",0.982635772509121,1
"Mrto4","Trail",2.96494461384036,-1
"Ms4a1","Trail",1.47937007178223,1
"Ms4a5","Trail",0.947757768078296,1
"Mss51","Trail",1.49359784520075,-1
"Mthfd1","Trail",1.75092993933462,-1
"Mybph","Trail",0.658742513509115,1
"Myl2","Trail",0.86602639593816,1
"Myoc","Trail",1.00194709618001,1
"Myrfl","Trail",1.37654655738341,1
"Nap1l4","Trail",0.959866097193273,-1
"Ncl","Trail",1.60430060501671,-1
"Ndst3","Trail",0.966563798250112,1
"Ndufs1","Trail",1.28436268114022,-1
"Neurog1","Trail",0.618245237065083,-1
"Neurog2","Trail",0.850990170114119,-1
"Nfam1","Trail",1.13890912001509,1
"Nfkbia","Trail",4.45458530389441,1
"Nhlrc4","Trail",0.853516192577792,1
"Nkain3","Trail",1.01825471458135,1
"Nlrp9a","Trail",0.419734670418894,1
"Nlrp9b","Trail",0.419734670418894,1
"Nlrp9c","Trail",0.419734670418894,1
"Noc2l","Trail",1.5003344960758,-1
"Nos2","Trail",0.78848000184129,1
"Npas4","Trail",0.80796537976108,1
"Npc2","Trail",2.00883173505686,1
"Npw","Trail",2.20001978697375,-1
"Npy","Trail",1.60672627320766,1
"Nr1i2","Trail",0.763063607759012,1
"Ntn3","Trail",0.867203144151994,-1
"Olfr152","Trail",0.686162746739987,1
"Olfr17","Trail",0.944374131507471,1
"Olfr172","Trail",0.630623026945132,-1
"Olfr173","Trail",0.630623026945132,-1
"Olfr2","Trail",0.857518903194665,1
"Olfr412","Trail",1.00703874747229,1
"Olfr449","Trail",1.115982505585,1
"Olfr462","Trail",0.456727178948253,1
"Olfr463","Trail",0.456727178948253,1
"Olfr558","Trail",1.74183029385379,1
"Olfr96","Trail",0.580007573967202,-1
"Opa3","Trail",0.81696975144247,-1
"Oprm1","Trail",0.524154008454606,1
"Osbp","Trail",0.862748819458534,-1
"Ovol3","Trail",0.870949111270993,1
"Pak4","Trail",0.640088829257125,1
"Pax1","Trail",0.662034209826686,1
"Pax4","Trail",0.575440850142802,1
"Pcdhac1","Trail",0.811170535534978,-1
"Pdap1","Trail",1.37049660321232,-1
"Pex10","Trail",0.938586556809015,-1
"Pex5","Trail",0.86372056047626,-1
"Pfn4","Trail",0.803454254421561,1
"Phox2b","Trail",0.672164819398253,1
"Pih1d3","Trail",0.585390793354557,1
"Pih1h3b","Trail",0.585390793354557,1
"Pip5k1a","Trail",1.44651321729794,-1
"Pla2g2f","Trail",0.863879547134174,1
"Pla2g4f","Trail",1.06449387433983,1
"Plekhb2","Trail",0.890324890282016,-1
"Plpp2","Trail",1.39272368045489,1
"Plppr1","Trail",0.865838975889664,1
"Pou5f2","Trail",0.767535512858324,1
"Ppib","Trail",1.46319401870463,-1
"Pramef12","Trail",0.294792181316399,1
"Pramef20","Trail",0.294792181316399,1
"Pramel1","Trail",0.294792181316399,1
"Prkra","Trail",1.32360151679252,-1
"Prokr2","Trail",1.05923363090814,1
"Prph","Trail",0.797240415696664,1
"Prss37","Trail",0.884464227627632,1
"Psd2","Trail",1.20431085960098,1
"Ptcd2","Trail",1.48563264367968,-1
"Ptger1","Trail",0.696354195051185,1
"Ptgs1","Trail",2.27856144516539,1
"Ptpn23","Trail",1.02000302178899,1
"Ptpre","Trail",1.40188059754443,1
"Ptprt","Trail",1.00512675529458,1
"Pwp1","Trail",1.34947786507544,-1
"Qpctl","Trail",1.09472813962717,-1
"Qrfpr","Trail",0.796094583175229,1
"Qrich2","Trail",1.16409530782898,1
"Rab35","Trail",1.11751870256527,-1
"Rab37","Trail",2.94792791773863,1
"Rad52","Trail",0.773638025249271,-1
"Rag1","Trail",0.694351110627658,1
"Rag2","Trail",1.5714490591915,1
"Rbbp5","Trail",1.69343939768641,-1
"Rbfox2","Trail",0.928142285846496,-1
"Rec114","Trail",0.86825040886724,1
"Renbp","Trail",1.31017933767911,1
"Rergl","Trail",0.764385991771645,1
"Rexo2","Trail",1.46073770831097,-1
"Rfx6","Trail",1.18049338956685,1
"Rgs7","Trail",0.747857013626949,1
"Rgsl1","Trail",0.831747421434686,1
"Rhebl1","Trail",4.12871152878987,1
"Rhoq","Trail",1.96860558698873,1
"Ribc1","Trail",0.870012258768013,1
"Rimbp2","Trail",0.695131187559727,1
"Rimklb","Trail",1.45421651957226,1
"Rims3","Trail",1.1062442372657,1
"Rnaseh1","Trail",1.52721508265906,-1
"Rnf148","Trail",1.0434146103845,1
"Rp1","Trail",0.981603318820033,1
"Rpl34","Trail",1.2967358082719,1
"Rps6kb2","Trail",0.885214812183592,-1
"Rrp12","Trail",1.14056866275777,-1
"Rufy1","Trail",0.929597867188196,-1
"Rxfp2","Trail",0.914530955524077,1
"Rxra","Trail",1.51655429047902,1
"Sag","Trail",0.649230252947247,1
"Sart1","Trail",0.831866036213057,-1
"Scgb3a1","Trail",0.86744001213826,1
"Scn10a","Trail",0.734967087608255,1
"Scn7a","Trail",0.696106790782929,1
"Selenot","Trail",1.60671371195429,-1
"Sell","Trail",2.47217195255472,1
"Sept12","Trail",1.03195768854348,1
"Set","Trail",1.543724086744,-1
"Sf3a2","Trail",1.41900304325356,1
"Sfswap","Trail",0.989840374228508,-1
"Sftpd","Trail",1.13141594364176,1
"Slc10a4","Trail",1.77509181257113,-1
"Slc12a5","Trail",1.09264721395726,1
"Slc16a8","Trail",0.668198565525852,1
"Slc17a7","Trail",0.747532786748924,1
"Slc18a3","Trail",0.828139575478404,1
"Slc22a19","Trail",0.158288697406559,1
"Slc22a26","Trail",0.158288697406559,1
"Slc22a27","Trail",0.158288697406559,1
"Slc22a28","Trail",0.158288697406559,1
"Slc22a29","Trail",0.158288697406559,1
"Slc22a30","Trail",0.158288697406559,1
"Slc30a8","Trail",0.839191185998463,1
"Slc38a1","Trail",2.52719832118246,-1
"Slc39a1","Trail",1.02904429876414,1
"Slc39a9","Trail",0.58857393909925,-1
"Slc3a1","Trail",0.590133521247463,1
"Slc5a8","Trail",1.13400374608216,1
"Slc6a1","Trail",0.782216604114604,1
"Slc7a9","Trail",1.21571076891102,1
"Slco1a1","Trail",0.158228872257165,1
"Slco1a4","Trail",0.158228872257165,1
"Slco1a5","Trail",0.158228872257165,1
"Slco1a6","Trail",0.158228872257165,1
"Smg6","Trail",0.783862670197801,1
"Smim24","Trail",1.3949751638313,1
"Smim3","Trail",3.71194965213304,1
"Smyd1","Trail",0.80851725818032,1
"Spam1","Trail",0.245949098332171,1
"Spata1","Trail",0.775263414124805,-1
"Spata16","Trail",0.821159727796055,1
"Spdye4a","Trail",0.595479757261936,-1
"Spdye4b","Trail",0.595479757261936,-1
"Spink13","Trail",1.07365910418711,1
"Spink2","Trail",1.33316609395514,1
"Sprn","Trail",0.993897986369042,1
"Srrm4","Trail",0.738517393193082,1
"Srsf4","Trail",0.904589187121534,-1
"Srsf6","Trail",1.65119497011785,-1
"Stard13","Trail",2.09695297759026,1
"Strc","Trail",0.635034570212958,-1
"Stx16","Trail",1.37953569398969,-1
"Supv3l1","Trail",1.29496403093533,-1
"Syde2","Trail",2.00424920559393,-1
"Syn1","Trail",0.796518419884732,1
"Taar2","Trail",0.717770622941602,1
"Tacr2","Trail",0.752602425127219,1
"Tarsl2","Trail",1.63811293285968,-1
"Tas2r102","Trail",0.297199658043141,1
"Tas2r121","Trail",0.297199658043141,1
"Tas2r124","Trail",0.297199658043141,1
"Tas2r130","Trail",0.554094375513665,1
"Tbc1d10b","Trail",0.941734061069988,1
"Tcte3","Trail",0.624942339823119,1
"Tec","Trail",2.05132163884467,1
"Tekt5","Trail",0.802843380003111,-1
"Tespa1","Trail",0.966658874137441,1
"Tex22","Trail",1.15006830827569,-1
"Tfap2d","Trail",0.940639539698497,1
"Tfap2e","Trail",0.878358065560077,1
"Tgfb1i1","Trail",2.40404575614255,1
"Tgfbrap1","Trail",1.12771534081782,-1
"Tgif2lx1","Trail",0.405432028320554,1
"Tgif2lx2","Trail",0.405432028320554,1
"Tgm3","Trail",0.72862898461458,1
"Tldc2","Trail",1.74716445606875,1
"Tln1","Trail",0.877320536630842,1
"Tmed2","Trail",1.86164594033419,-1
"Tmem258","Trail",1.4684319511225,1
"Tmem259","Trail",1.49011646629899,-1
"Tmem74","Trail",1.23206479186322,1
"Tnmd","Trail",0.742451542767461,-1
"Tor2a","Trail",0.753083148400913,1
"Trappc3l","Trail",0.938664521302433,-1
"Trim72","Trail",1.58663855500031,1
"Trp53bp1","Trail",0.75786202097043,-1
"Tsc22d1","Trail",1.35385956920589,1
"Tsr1","Trail",1.57984678101875,-1
"Tstd2","Trail",0.861133878195109,-1
"Ttc16","Trail",1.01004251781895,1
"Tuba8","Trail",0.831835624513289,1
"Tulp1","Trail",0.846232838309148,1
"Txnl1","Trail",1.13877785486208,-1
"Tyro3","Trail",1.05092567412022,1
"Uap1l1","Trail",2.79737235571998,1
"Ube2d3","Trail",0.88117912078708,-1
"Ube2g2","Trail",1.81605565979652,-1
"Ucma","Trail",1.1853146014807,1
"Umod","Trail",0.715172583396173,1
"Unc45b","Trail",0.832068996131437,1
"Usf2","Trail",0.981801278379003,1
"Ush1c","Trail",0.536686787416588,1
"Vars","Trail",1.74507149127257,-1
"Vhl","Trail",1.19230810700464,-1
"Vipr2","Trail",0.696047191500632,1
"Vpreb3","Trail",1.93466431338626,1
"Vps26a","Trail",0.864009933730861,1
"Was","Trail",0.587077394177488,1
"Wbp2","Trail",1.57110412724248,1
"Wfdc10","Trail",1.59819595907836,1
"Wnt8a","Trail",1.84696160993909,-1
"Xab2","Trail",1.39527159964392,1
"Xrcc5","Trail",1.11253530380899,-1
"Zcchc3","Trail",0.699090202759982,1
"Zfp14","Trail",1.48807400356125,-1
"Zfp207","Trail",1.15911655429137,-1
"Zfp276","Trail",0.874750983992887,-1
"Zfp672","Trail",0.764456201375096,1
"Znrf1","Trail",1.4285155240226,1
"Znrf4","Trail",1.03388541926211,1
"1700016H13Rik","VEGF",1.39702719898588,-1
"1810055G02Rik","VEGF",2.47595069734588,1
"4930452B06Rik","VEGF",2.98597009984544,-1
"4932415D10Rik","VEGF",1.25768515952108,-1
"Aass","VEGF",2.76957673996815,-1
"Acp5","VEGF",3.96225220032566,1
"Acsl4","VEGF",2.94952436841756,1
"Actbl2","VEGF",10.8506437198603,1
"Acvr2a","VEGF",2.59136981616422,1
"Acy3","VEGF",1.19525028139936,-1
"Adam33","VEGF",0.97054163478311,-1
"Adamts18","VEGF",1.11448949816462,-1
"Add2","VEGF",1.20388602316121,-1
"Adgrd1","VEGF",3.68664523264694,-1
"Adrb1","VEGF",1.44936946892915,-1
"Ago2","VEGF",4.30030798042986,1
"Ahrr","VEGF",18.5042225173004,1
"Ak5","VEGF",2.64007484454549,-1
"Akap11","VEGF",1.6147031071864,1
"Aldh1a1","VEGF",3.20125416407737,-1
"Aldh1a7","VEGF",3.20125416407737,-1
"Alkbh1","VEGF",1.75594202846895,1
"Alox5ap","VEGF",3.23584705023852,1
"Anapc10","VEGF",1.89150461964702,1
"Ankdd1b","VEGF",4.09875625908391,-1
"Ankrd40","VEGF",0.919850304849181,1
"Anks1b","VEGF",2.57751849088035,-1
"Anxa5","VEGF",5.26878270342457,-1
"Aox1","VEGF",3.01690214279545,-1
"Ap1g1","VEGF",1.71454054048463,1
"Apba1","VEGF",1.4296427557661,-1
"Apbb3","VEGF",10.3151269988406,-1
"Ar","VEGF",1.44948771058941,-1
"Arcn1","VEGF",1.63236833543162,1
"Arhgap28","VEGF",2.05420833663234,-1
"Arhgef18","VEGF",2.22184449476197,-1
"Arhgef6","VEGF",2.0711207086526,-1
"Arl11","VEGF",1.40492705754125,1
"Arl9","VEGF",2.32334540018359,-1
"Armc4","VEGF",0.877798501092155,-1
"Arsg","VEGF",4.22361699502968,1
"Art4","VEGF",2.06452249559302,-1
"Asb1","VEGF",1.36635567567313,1
"Aste1","VEGF",2.65124034624065,1
"Asxl1","VEGF",1.31121798756165,-1
"Atg10","VEGF",1.45522708389579,-1
"Atxn7l1","VEGF",1.42905485079573,-1
"Baalc","VEGF",2.14178266787112,1
"Banp","VEGF",1.71446419760556,1
"Bcar3","VEGF",5.83201039316044,1
"Bcdin3d","VEGF",3.37845467031559,1
"Bche","VEGF",3.24750235993993,-1
"Bdp1","VEGF",1.62593082468449,1
"Bend4","VEGF",2.47092843543712,-1
"Bhlhb9","VEGF",1.66886519974181,-1
"Blk","VEGF",0.770283427460037,-1
"Blnk","VEGF",3.17687685298149,-1
"Blzf1","VEGF",1.89907359116212,1
"Bst1","VEGF",1.65825300527857,-1
"C030006K11Rik","VEGF",3.05404289828117,-1
"C1qtnf3","VEGF",1.24383480217362,-1
"C1qtnf4","VEGF",1.85916802627489,-1
"C530008M17Rik","VEGF",4.87119003049659,-1
"C87436","VEGF",2.15008377365688,1
"Cacnb2","VEGF",1.19956012415561,-1
"Camk4","VEGF",2.54705763730386,-1
"Capn2","VEGF",2.14110615648084,1
"Capsl","VEGF",2.49836082209338,-1
"Car13","VEGF",11.4773605804905,1
"Card10","VEGF",1.52165173162868,1
"Casp3","VEGF",2.49592803125476,1
"Casp8ap2","VEGF",2.29694103679223,1
"Cbx4","VEGF",2.38234504725893,-1
"Ccbe1","VEGF",2.58104636866003,-1
"Ccdc127","VEGF",1.89222578516597,1
"Ccdc141","VEGF",1.58801197816074,-1
"Ccdc81","VEGF",2.30136366491409,-1
"Ccdc93","VEGF",1.6256596190981,1
"Ccm2","VEGF",4.27456516902487,1
"Ccr6","VEGF",1.63476455323293,1
"Cd109","VEGF",3.17384238949952,1
"Cd1d1","VEGF",1.31425524925629,-1
"Cd1d2","VEGF",1.31425524925629,-1
"Cd72","VEGF",2.71772638853328,-1
"Cd84","VEGF",1.32359493245824,-1
"Cd93","VEGF",3.08046025142857,1
"Cdc37l1","VEGF",3.30291948664358,1
"Cdk12","VEGF",1.26807654612335,1
"Cdk17","VEGF",2.47389024819152,1
"Cdkn1c","VEGF",2.81372908058033,-1
"Cgrrf1","VEGF",1.79559462570046,1
"Chd7","VEGF",1.5335637167064,1
"Chmp7","VEGF",1.12614318957921,1
"Cish","VEGF",2.78549357062377,1
"Clec11a","VEGF",2.18871340117366,-1
"Clec5a","VEGF",2.69453580365157,1
"Cnr1","VEGF",1.45613759001507,-1
"Cntnap3","VEGF",2.11928362582784,-1
"Col8a2","VEGF",1.62814674909075,-1
"Cox7a1","VEGF",1.02143537435432,-1
"Cpa6","VEGF",2.56376825502185,-1
"Cpvl","VEGF",4.0383857404609,-1
"Crip1","VEGF",2.90111883354558,-1
"Crispld1","VEGF",6.03898067869792,-1
"Crk","VEGF",1.85044418083452,1
"Crygs","VEGF",2.041610869636,1
"Crym","VEGF",3.46103326090118,1
"Csmd1","VEGF",1.35447220477316,-1
"Cttnbp2nl","VEGF",3.33946877737576,1
"Cul9","VEGF",0.980939517021781,-1
"Cwc22","VEGF",2.83445126266805,1
"Cysltr1","VEGF",2.34991030126932,1
"Cytl1","VEGF",3.47832790139519,1
"D930020B18Rik","VEGF",2.55504532682125,-1
"Dchs2","VEGF",1.73174543158831,-1
"Ddhd1","VEGF",2.00474754747898,1
"Dgke","VEGF",1.54756144737829,1
"Dnajc24","VEGF",1.60155194872165,1
"Dock10","VEGF",2.17688795730881,1
"Dock4","VEGF",2.79637912494141,1
"Dok5","VEGF",2.20963615040971,1
"Dpt","VEGF",0.986721592236307,-1
"Dpy19l2","VEGF",2.03049583076283,-1
"Dtx4","VEGF",2.75319402817615,-1
"E2f6","VEGF",3.06857484864722,1
"Ebf3","VEGF",2.21278869727295,-1
"Efhc2","VEGF",1.16037323160298,-1
"Eid3","VEGF",4.17660332137928,-1
"Ell3","VEGF",1.74260552494285,-1
"Entpd1","VEGF",1.74018219324997,1
"Epb41l5","VEGF",1.41857597968789,-1
"Epha3","VEGF",4.43408560858063,-1
"Epn2","VEGF",10.7661902184329,1
"Ermn","VEGF",2.84646636091042,1
"Esf1","VEGF",2.54692541360267,1
"Esx1","VEGF",1.07838294608073,-1
"Eya4","VEGF",1.44183395406693,-1
"Fadd","VEGF",2.7211965291014,1
"Fam110c","VEGF",4.86864821125507,-1
"Fam117b","VEGF",2.93886551019838,-1
"Fam122a","VEGF",1.83378582090761,1
"Fam162b","VEGF",1.24830817751222,-1
"Fam199x","VEGF",1.33272809545116,1
"Fam19a5","VEGF",2.3394635032396,-1
"Fat1","VEGF",5.1053841819177,-1
"Fbn2","VEGF",2.67947236269197,-1
"Fbxo25","VEGF",3.43475817846424,-1
"Fbxo30","VEGF",2.82239416515711,1
"Fcrl5","VEGF",1.25670398495817,-1
"Fgf5","VEGF",2.72447126845368,1
"Fgf9","VEGF",2.28526111106739,-1
"Fhod3","VEGF",3.35512388076389,-1
"Ficd","VEGF",1.63399514857005,1
"Flt3","VEGF",2.52757668611816,-1
"Fmnl2","VEGF",2.24549889054833,-1
"Foxf1","VEGF",2.10084482203813,1
"Foxl1","VEGF",1.34940664283026,1
"Ggnbp1","VEGF",1.22685348766001,1
"Gna12","VEGF",2.29827027744438,1
"Gosr2","VEGF",1.17306292016054,1
"Gp5","VEGF",1.59192643405096,-1
"Gpat3","VEGF",8.75992210296717,1
"Gpatch2l","VEGF",1.32777993644363,1
"Gpn2","VEGF",1.23853418343764,1
"Gpr63","VEGF",1.50085489202199,-1
"Gpr68","VEGF",2.15720693695108,1
"Gpr82","VEGF",2.9437701320232,1
"Gprin3","VEGF",2.59747081982,1
"Grip1","VEGF",1.61752794014123,-1
"Gsc","VEGF",1.3631059221898,-1
"Gspt2","VEGF",2.06663718126697,1
"Gtf2e1","VEGF",2.29299692413431,1
"Gzmb","VEGF",0.54043066704657,1
"Gzmc","VEGF",0.54043066704657,1
"Gzmd","VEGF",0.54043066704657,1
"Gzme","VEGF",0.54043066704657,1
"Gzmf","VEGF",0.54043066704657,1
"Gzmg","VEGF",0.54043066704657,1
"Gzmn","VEGF",0.54043066704657,1
"Hacd4","VEGF",3.76231391977954,-1
"Has2","VEGF",4.30019249436754,1
"Hccs","VEGF",2.15014541933026,1
"Hdac9","VEGF",2.35763820506796,-1
"Hecw1","VEGF",1.35347270804291,-1
"Herc4","VEGF",1.20974918559735,1
"Hnrnpll","VEGF",2.1918952102067,-1
"Hoxa6","VEGF",1.07567341505852,-1
"Hoxd10","VEGF",1.82701963282543,-1
"Htr1f","VEGF",2.23645979302208,-1
"Ica1l","VEGF",1.21256149832437,-1
"Ighm","VEGF",1.11218095594776,-1
"Ikbkb","VEGF",1.73200879677937,1
"Ikzf3","VEGF",1.60694787639927,-1
"Il18rap","VEGF",1.74335350936269,1
"Il1r1","VEGF",2.48295920882848,1
"Il1rl2","VEGF",0.965183228125126,1
"Il21r","VEGF",2.54369361167438,1
"Il4ra","VEGF",3.66968031293432,1
"Ildr2","VEGF",1.44501757691632,-1
"Immp2l","VEGF",2.01199922020731,-1
"Impg1","VEGF",0.749811214164754,-1
"Inpp5a","VEGF",3.13149164454822,1
"Insr","VEGF",1.51074126570068,-1
"Irx1","VEGF",2.31565768335748,1
"Itga1","VEGF",2.05503909615733,-1
"Itga8","VEGF",1.28577736406611,-1
"Itga9","VEGF",1.51630506898934,-1
"Itgal","VEGF",1.71612916202111,1
"Itpripl2","VEGF",2.96763795802144,1
"Jchain","VEGF",3.34799501276244,-1
"Kalrn","VEGF",0.703405153243918,-1
"Kat6b","VEGF",1.69837913703572,-1
"Kbtbd8","VEGF",3.53749303742925,1
"Kcnk10","VEGF",2.88330636393117,1
"Kcnk12","VEGF",1.51702985811079,1
"Kcnmb3","VEGF",1.20093767730589,-1
"Kif1bp","VEGF",3.34238252490321,1
"Kif26a","VEGF",2.10745048885752,-1
"Kif26b","VEGF",1.25132770714319,-1
"Kin","VEGF",1.26030848696785,1
"Klhdc4","VEGF",1.07652143224354,1
"Klhl1","VEGF",0.935197987040053,-1
"Kpna1","VEGF",1.76324777909273,1
"Lcmt2","VEGF",1.3837396641547,1
"Lcn10","VEGF",1.47738442655261,1
"Lcn6","VEGF",1.11448717007906,1
"Ldlrap1","VEGF",2.56891197325546,-1
"Lemd3","VEGF",2.04237295876812,1
"Lins1","VEGF",1.99994718258084,1
"Lipc","VEGF",2.30505695768852,-1
"Lmo2","VEGF",3.65174298925834,1
"Lmo3","VEGF",1.39845989284105,-1
"Lpcat1","VEGF",4.3874781101082,1
"Lpin1","VEGF",3.05510474313977,1
"Lrmp","VEGF",3.31230507011548,-1
"Lrrc2","VEGF",2.50918433195343,1
"Lrrc8b","VEGF",1.74348033151156,1
"Lrrc8c","VEGF",2.69091533952207,1
"Lysmd3","VEGF",4.07606932076078,1
"Mad2l1bp","VEGF",2.06120220942149,1
"Maf","VEGF",2.62474721735637,-1
"Man2a1","VEGF",2.37892311505274,1
"Mctp2","VEGF",1.82128228061483,1
"Med17","VEGF",1.48995794890198,1
"Med18","VEGF",1.98995707038345,1
"Med28","VEGF",1.13656824413321,1
"Mfap1a","VEGF",0.989691207817268,1
"Mfap1b","VEGF",0.989691207817268,1
"Mfap3","VEGF",1.83384346882932,1
"Mfhas1","VEGF",3.03013382091717,1
"Mfsd8","VEGF",3.20567288114981,1
"Mical2","VEGF",2.93472462123407,1
"Mir100","VEGF",12.1922362746575,1
"Mir125b-1","VEGF",6.60399663645945,1
"Mir134","VEGF",5.70235691281865,-1
"Mir154","VEGF",6.71134935106629,-1
"Mir199a-1","VEGF",10.2447973326045,1
"Mir218-1","VEGF",10.0747408662814,1
"Mir221","VEGF",24.448695279197,1
"Mir222","VEGF",29.4176978497748,1
"Mir299a","VEGF",4.73274155520842,-1
"Mir29a","VEGF",31.1425219527755,1
"Mir29b-1","VEGF",8.04489259595167,1
"Mir31","VEGF",18.7543417590745,1
"Mir377","VEGF",6.88305066688502,-1
"Mir382","VEGF",7.42841542957283,-1
"Mir410","VEGF",6.01000295378706,-1
"Mir93","VEGF",3.59199318599317,1
"Mlip","VEGF",3.56518553076599,-1
"Mobp","VEGF",0.581462611826901,-1
"Mreg","VEGF",2.97884299356661,-1
"Msantd2","VEGF",2.73243489057946,1
"Mt2","VEGF",8.8288830207483,1
"Mterf3","VEGF",2.65970985294553,1
"Mthfd2","VEGF",5.38367883947961,1
"Mtx2","VEGF",1.77638248593594,-1
"Mtx3","VEGF",1.91855179214543,-1
"Myb","VEGF",2.52976284702002,1
"Myef2","VEGF",2.36864642954137,-1
"Myh10","VEGF",2.1987075283948,-1
"Myo3a","VEGF",1.95217804207498,-1
"Myom2","VEGF",2.0130472396557,-1
"Mzb1","VEGF",1.70130741236217,-1
"Nabp1","VEGF",3.26864152948509,1
"Ncbp3","VEGF",2.95975836070336,1
"Ncf4","VEGF",1.8109504588682,1
"Nckap5","VEGF",8.07105939813173,-1
"Ndufa12","VEGF",3.0580236529621,1
"Nell2","VEGF",1.84477667275056,-1
"Nhlrc2","VEGF",1.41969553151246,1
"Nid2","VEGF",4.91747172517082,-1
"Nkd2","VEGF",3.89538372600471,1
"Nkiras1","VEGF",2.41904168029777,1
"Nlgn1","VEGF",5.61807493255322,-1
"Nlrc3","VEGF",1.72888161290908,-1
"Nme5","VEGF",1.97523520043811,-1
"Nppc","VEGF",1.31400281947536,-1
"Npw","VEGF",1.46200894987372,-1
"Nrg3","VEGF",5.8237473288507,-1
"Nrxn2","VEGF",1.00870133124313,-1
"Nudt19","VEGF",9.11136805816042,-1
"P2ry14","VEGF",2.83000209492682,1
"Palb2","VEGF",2.58592829493333,1
"Parvb","VEGF",1.78117379270762,1
"Pcca","VEGF",1.06029067435397,-1
"Pcdh9","VEGF",2.91212997021231,-1
"Pcnx2","VEGF",1.20009014073081,-1
"Pdcd10","VEGF",2.07021618756099,1
"Pdcd4","VEGF",3.21965397332767,-1
"Pde1a","VEGF",1.29040178590242,-1
"Pde9a","VEGF",1.51828305996059,1
"Pdxdc1","VEGF",1.09264789538017,-1
"Pdxp","VEGF",4.76701298561025,1
"Pelo","VEGF",1.15506182637887,1
"Pex2","VEGF",1.96718778406958,-1
"Pgm5","VEGF",1.26936009472266,-1
"Phactr3","VEGF",9.24996861208268,-1
"Phax","VEGF",1.88055071812634,1
"Piezo2","VEGF",1.89109700367819,-1
"Pitpna","VEGF",1.67511095154311,1
"Pkhd1l1","VEGF",2.10520403862256,-1
"Pla2g1b","VEGF",1.19235124931311,-1
"Plaa","VEGF",2.302383390894,1
"Plekhg1","VEGF",3.63505563750082,1
"Plod3","VEGF",1.70627086445631,1
"Plxna4","VEGF",1.20782466055402,-1
"Poll","VEGF",1.29819499970573,-1
"Ppm1e","VEGF",1.78943699898476,-1
"Ppp1r14a","VEGF",2.7898554385483,-1
"Ppp1r16b","VEGF",1.66460781641082,1
"Ppp2cb","VEGF",1.55266756994407,1
"Prkcz","VEGF",2.99459839782328,-1
"Prss12","VEGF",2.96010160529825,-1
"Ptch1","VEGF",2.78416382323069,-1
"Ptrh2","VEGF",2.4093361236484,1
"Pura","VEGF",1.07100632928375,1
"Pus3","VEGF",1.82349634504897,1
"Rab11fip1","VEGF",2.71859477339121,-1
"Rab14","VEGF",1.51266741588035,1
"Rala","VEGF",2.84938782932806,1
"Rasgef1b","VEGF",4.15782857054899,-1
"Rassf10","VEGF",2.88746317575561,-1
"Rbfox2","VEGF",1.10367594976092,-1
"Rcan3","VEGF",1.7115688303162,-1
"Ren1","VEGF",2.89485474619371,1
